Código Capítulo;Capítulo Descripción;Exportaciones;Mes;NUM;Año
89;Barcos y demás artefactos flotantes.;233790;Enero;1;2020
89;Barcos y demás artefactos flotantes.;9280.86;Febrero;2;2020
89;Barcos y demás artefactos flotantes.;40040;Marzo;3;2020
89;Barcos y demás artefactos flotantes.;15000;Abril;4;2020
89;Barcos y demás artefactos flotantes.;47221.68;Mayo;5;2020
89;Barcos y demás artefactos flotantes.;8894.62;Junio;6;2020
89;Barcos y demás artefactos flotantes.;100;Julio;7;2020
89;Barcos y demás artefactos flotantes.;25871.48;Agosto;8;2020
89;Barcos y demás artefactos flotantes.;83856;Septiembre;9;2020
89;Barcos y demás artefactos flotantes.;419700;Octubre;10;2020
89;Barcos y demás artefactos flotantes.;6794.47;Noviembre;11;2020
89;Barcos y demás artefactos flotantes.;149700;Diciembre;12;2020
89;Barcos y demás artefactos flotantes.;17087.3648;Enero;1;2021
89;Barcos y demás artefactos flotantes.;24450;Marzo;3;2021
89;Barcos y demás artefactos flotantes.;174756;Abril;4;2021
89;Barcos y demás artefactos flotantes.;97000;Mayo;5;2021
89;Barcos y demás artefactos flotantes.;38900;Junio;6;2021
89;Barcos y demás artefactos flotantes.;231450;Julio;7;2021
89;Barcos y demás artefactos flotantes.;154100;Agosto;8;2021
89;Barcos y demás artefactos flotantes.;3707.4815;Septiembre;9;2021
89;Barcos y demás artefactos flotantes.;44248.8;Octubre;10;2021
89;Barcos y demás artefactos flotantes.;324121.61;Noviembre;11;2021
89;Barcos y demás artefactos flotantes.;83434;Diciembre;12;2021
89;Barcos y demás artefactos flotantes.;82118.4;Febrero;2;2022
89;Barcos y demás artefactos flotantes.;402968.82;Marzo;3;2022
89;Barcos y demás artefactos flotantes.;7500;Abril;4;2022
89;Barcos y demás artefactos flotantes.;311843.91;Mayo;5;2022
89;Barcos y demás artefactos flotantes.;50;Junio;6;2022
89;Barcos y demás artefactos flotantes.;19470.5195;Julio;7;2022
89;Barcos y demás artefactos flotantes.;102379.82;Agosto;8;2022
89;Barcos y demás artefactos flotantes.;82967.05;Septiembre;9;2022
89;Barcos y demás artefactos flotantes.;427612.95;Octubre;10;2022
89;Barcos y demás artefactos flotantes.;165570.47;Noviembre;11;2022
89;Barcos y demás artefactos flotantes.;320791.6;Diciembre;12;2022
89;Barcos y demás artefactos flotantes.;64865.54;Enero;1;2023
89;Barcos y demás artefactos flotantes.;18548;Febrero;2;2023
89;Barcos y demás artefactos flotantes.;91459.25;Marzo;3;2023
89;Barcos y demás artefactos flotantes.;133270;Abril;4;2023
89;Barcos y demás artefactos flotantes.;160616.71;Mayo;5;2023
89;Barcos y demás artefactos flotantes.;459034;Junio;6;2023
89;Barcos y demás artefactos flotantes.;337837;Julio;7;2023
89;Barcos y demás artefactos flotantes.;437610;Agosto;8;2023
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";72123319.8;Enero;1;2017
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";89787807.52;Febrero;2;2017
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";100267895;Marzo;3;2017
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";69184265.69;Abril;4;2017
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";87001552.91;Mayo;5;2017
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";86002426.25;Junio;6;2017
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";86221907.11;Julio;7;2017
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";85627595.07;Agosto;8;2017
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";68096811.47;Septiembre;9;2017
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";90897478.58;Octubre;10;2017
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";82309844.62;Noviembre;11;2017
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";71296153.12;Diciembre;12;2017
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";65584215.37;Enero;1;2018
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";74261390.97;Febrero;2;2018
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";86854003.95;Marzo;3;2018
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";82883136.54;Abril;4;2018
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";86028893.02;Mayo;5;2018
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";76822289.8;Junio;6;2018
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";78985882.51;Julio;7;2018
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";78389826.82;Agosto;8;2018
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";84848323.06;Septiembre;9;2018
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";94040134.26;Octubre;10;2018
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";83738702.18;Noviembre;11;2018
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";66385013.36;Diciembre;12;2018
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";64828421.45;Enero;1;2019
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";69610845.66;Febrero;2;2019
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";72507426.15;Marzo;3;2019
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";66290153.84;Abril;4;2019
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";85844428.85;Mayo;5;2019
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";75748359.78;Junio;6;2019
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";91972474.62;Julio;7;2019
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";92806583.41;Agosto;8;2019
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";87513642.83;Septiembre;9;2019
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";108535882.8;Octubre;10;2019
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";100356219.5;Noviembre;11;2019
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";85311215.93;Diciembre;12;2019
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";81561904.45;Enero;1;2020
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";95343074.15;Febrero;2;2020
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";89448920.73;Marzo;3;2020
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";75935945.98;Abril;4;2020
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";85708619.09;Mayo;5;2020
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";91494414.33;Junio;6;2020
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";99411317.06;Julio;7;2020
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";96702849.41;Agosto;8;2020
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";87125602.45;Septiembre;9;2020
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";98020065.23;Octubre;10;2020
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";88536129.66;Noviembre;11;2020
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";86661176.87;Diciembre;12;2020
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";68782143.42;Enero;1;2021
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";90611541.15;Febrero;2;2021
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";112000408.1;Marzo;3;2021
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";92566229.49;Abril;4;2021
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";96310838.97;Mayo;5;2021
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";96188690.6;Junio;6;2021
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";105203767.9;Julio;7;2021
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";100552581.4;Agosto;8;2021
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";95703492.9;Septiembre;9;2021
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";118213371.4;Octubre;10;2021
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";106493962.9;Noviembre;11;2021
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";105107688.6;Diciembre;12;2021
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";88401134.65;Enero;1;2022
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";138086156.8;Febrero;2;2022
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";130927045;Marzo;3;2022
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";126906905.5;Abril;4;2022
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";125809913.3;Mayo;5;2022
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";123062913.4;Junio;6;2022
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";113942455.1;Julio;7;2022
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";119722784.9;Agosto;8;2022
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";107393552.7;Septiembre;9;2022
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";115483555.8;Octubre;10;2022
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";124370198.3;Noviembre;11;2022
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";111084845.1;Diciembre;12;2022
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";93349368.78;Enero;1;2023
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";116592516.2;Febrero;2;2023
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";136463718.7;Marzo;3;2023
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";105978816.7;Abril;4;2023
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";138278308.2;Mayo;5;2023
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";141952098.5;Junio;6;2023
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";135275002.4;Julio;7;2023
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";121254272.1;Agosto;8;2023
90;"Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos médicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos.";138002106.7;Septiembre;9;2023
91;Aparatos de relojería y sus partes.;57471.355;Enero;1;2017
91;Aparatos de relojería y sus partes.;378602.2451;Febrero;2;2017
91;Aparatos de relojería y sus partes.;28305.319;Marzo;3;2017
91;Aparatos de relojería y sus partes.;160307.0265;Abril;4;2017
91;Aparatos de relojería y sus partes.;161629.4605;Mayo;5;2017
91;Aparatos de relojería y sus partes.;174020.3543;Junio;6;2017
91;Aparatos de relojería y sus partes.;114928.14;Julio;7;2017
91;Aparatos de relojería y sus partes.;356931.518;Agosto;8;2017
91;Aparatos de relojería y sus partes.;333996.5308;Septiembre;9;2017
91;Aparatos de relojería y sus partes.;279525.7772;Octubre;10;2017
91;Aparatos de relojería y sus partes.;670655.685;Noviembre;11;2017
91;Aparatos de relojería y sus partes.;525526.3793;Diciembre;12;2017
91;Aparatos de relojería y sus partes.;27882.5276;Enero;1;2018
91;Aparatos de relojería y sus partes.;448138.5335;Febrero;2;2018
91;Aparatos de relojería y sus partes.;357761.7675;Marzo;3;2018
91;Aparatos de relojería y sus partes.;310500.9885;Abril;4;2018
91;Aparatos de relojería y sus partes.;171212.4288;Mayo;5;2018
91;Aparatos de relojería y sus partes.;594711.4838;Junio;6;2018
91;Aparatos de relojería y sus partes.;207620.3603;Julio;7;2018
91;Aparatos de relojería y sus partes.;93613.5593;Agosto;8;2018
91;Aparatos de relojería y sus partes.;273456.0241;Septiembre;9;2018
91;Aparatos de relojería y sus partes.;428664.8945;Octubre;10;2018
91;Aparatos de relojería y sus partes.;504066.7154;Noviembre;11;2018
91;Aparatos de relojería y sus partes.;637450.98;Diciembre;12;2018
91;Aparatos de relojería y sus partes.;136588.0077;Enero;1;2019
91;Aparatos de relojería y sus partes.;303612.18;Febrero;2;2019
91;Aparatos de relojería y sus partes.;203602.843;Marzo;3;2019
91;Aparatos de relojería y sus partes.;212925.423;Abril;4;2019
91;Aparatos de relojería y sus partes.;323258.0924;Mayo;5;2019
91;Aparatos de relojería y sus partes.;47423.5904;Junio;6;2019
91;Aparatos de relojería y sus partes.;127307.7648;Julio;7;2019
91;Aparatos de relojería y sus partes.;46642.3993;Agosto;8;2019
91;Aparatos de relojería y sus partes.;127561.32;Septiembre;9;2019
91;Aparatos de relojería y sus partes.;269673.1452;Octubre;10;2019
91;Aparatos de relojería y sus partes.;34682.7107;Noviembre;11;2019
91;Aparatos de relojería y sus partes.;305165.69;Diciembre;12;2019
91;Aparatos de relojería y sus partes.;196209.1664;Enero;1;2020
91;Aparatos de relojería y sus partes.;131186.0052;Febrero;2;2020
91;Aparatos de relojería y sus partes.;180232.1721;Marzo;3;2020
91;Aparatos de relojería y sus partes.;78965.5878;Abril;4;2020
91;Aparatos de relojería y sus partes.;107080.8834;Mayo;5;2020
91;Aparatos de relojería y sus partes.;139919.4224;Junio;6;2020
91;Aparatos de relojería y sus partes.;83188.854;Julio;7;2020
91;Aparatos de relojería y sus partes.;248649.957;Agosto;8;2020
91;Aparatos de relojería y sus partes.;358915.8765;Septiembre;9;2020
91;Aparatos de relojería y sus partes.;512171.7739;Octubre;10;2020
91;Aparatos de relojería y sus partes.;786733.2683;Noviembre;11;2020
91;Aparatos de relojería y sus partes.;1564620.65;Diciembre;12;2020
91;Aparatos de relojería y sus partes.;211268.8348;Enero;1;2021
91;Aparatos de relojería y sus partes.;617989.0912;Febrero;2;2021
91;Aparatos de relojería y sus partes.;1180506.518;Marzo;3;2021
91;Aparatos de relojería y sus partes.;198888.8826;Abril;4;2021
91;Aparatos de relojería y sus partes.;660512.773;Mayo;5;2021
91;Aparatos de relojería y sus partes.;251964.087;Junio;6;2021
91;Aparatos de relojería y sus partes.;321025.908;Julio;7;2021
91;Aparatos de relojería y sus partes.;326189.6836;Agosto;8;2021
91;Aparatos de relojería y sus partes.;562642.0086;Septiembre;9;2021
91;Aparatos de relojería y sus partes.;451568.8155;Octubre;10;2021
91;Aparatos de relojería y sus partes.;454291.2568;Noviembre;11;2021
91;Aparatos de relojería y sus partes.;211906.9868;Diciembre;12;2021
91;Aparatos de relojería y sus partes.;312153.726;Enero;1;2022
91;Aparatos de relojería y sus partes.;401227.84;Febrero;2;2022
91;Aparatos de relojería y sus partes.;136506.4615;Marzo;3;2022
91;Aparatos de relojería y sus partes.;247388.2104;Abril;4;2022
91;Aparatos de relojería y sus partes.;92153.2504;Mayo;5;2022
91;Aparatos de relojería y sus partes.;31474.68;Junio;6;2022
91;Aparatos de relojería y sus partes.;4983.8588;Julio;7;2022
91;Aparatos de relojería y sus partes.;158419.83;Agosto;8;2022
91;Aparatos de relojería y sus partes.;239281.6388;Septiembre;9;2022
91;Aparatos de relojería y sus partes.;131890.24;Octubre;10;2022
91;Aparatos de relojería y sus partes.;84665;Noviembre;11;2022
91;Aparatos de relojería y sus partes.;29684.04;Diciembre;12;2022
91;Aparatos de relojería y sus partes.;113561.5678;Enero;1;2023
91;Aparatos de relojería y sus partes.;8694.2854;Febrero;2;2023
91;Aparatos de relojería y sus partes.;100912.6657;Marzo;3;2023
91;Aparatos de relojería y sus partes.;165318.3082;Abril;4;2023
91;Aparatos de relojería y sus partes.;56877.5388;Mayo;5;2023
91;Aparatos de relojería y sus partes.;41710.4788;Junio;6;2023
91;Aparatos de relojería y sus partes.;63983.92;Julio;7;2023
91;Aparatos de relojería y sus partes.;237143.9114;Agosto;8;2023
91;Aparatos de relojería y sus partes.;38274.4191;Septiembre;9;2023
92;"Instrumentos musicales; sus partes y accesorios.";19424.2542;Enero;1;2017
92;"Instrumentos musicales; sus partes y accesorios.";27767.391;Febrero;2;2017
92;"Instrumentos musicales; sus partes y accesorios.";2693.1997;Marzo;3;2017
92;"Instrumentos musicales; sus partes y accesorios.";6516.8186;Abril;4;2017
92;"Instrumentos musicales; sus partes y accesorios.";2044.9482;Mayo;5;2017
92;"Instrumentos musicales; sus partes y accesorios.";3428.429;Junio;6;2017
92;"Instrumentos musicales; sus partes y accesorios.";3941.8232;Julio;7;2017
92;"Instrumentos musicales; sus partes y accesorios.";316683.3665;Agosto;8;2017
92;"Instrumentos musicales; sus partes y accesorios.";5259.2403;Septiembre;9;2017
92;"Instrumentos musicales; sus partes y accesorios.";9758.5443;Octubre;10;2017
92;"Instrumentos musicales; sus partes y accesorios.";6203.9553;Noviembre;11;2017
92;"Instrumentos musicales; sus partes y accesorios.";2044.6467;Diciembre;12;2017
92;"Instrumentos musicales; sus partes y accesorios.";5115.6809;Enero;1;2018
92;"Instrumentos musicales; sus partes y accesorios.";8210.2501;Febrero;2;2018
92;"Instrumentos musicales; sus partes y accesorios.";13865.16514;Marzo;3;2018
92;"Instrumentos musicales; sus partes y accesorios.";2393.1834;Abril;4;2018
92;"Instrumentos musicales; sus partes y accesorios.";5995.8891;Mayo;5;2018
92;"Instrumentos musicales; sus partes y accesorios.";50866.4348;Junio;6;2018
92;"Instrumentos musicales; sus partes y accesorios.";7346.8044;Julio;7;2018
92;"Instrumentos musicales; sus partes y accesorios.";13237.6008;Agosto;8;2018
92;"Instrumentos musicales; sus partes y accesorios.";2265.6198;Septiembre;9;2018
92;"Instrumentos musicales; sus partes y accesorios.";6331.2982;Octubre;10;2018
92;"Instrumentos musicales; sus partes y accesorios.";4844.5279;Noviembre;11;2018
92;"Instrumentos musicales; sus partes y accesorios.";13456.4627;Diciembre;12;2018
92;"Instrumentos musicales; sus partes y accesorios.";14401.5749;Enero;1;2019
92;"Instrumentos musicales; sus partes y accesorios.";34788.6161;Febrero;2;2019
92;"Instrumentos musicales; sus partes y accesorios.";7258.8249;Marzo;3;2019
92;"Instrumentos musicales; sus partes y accesorios.";5757.8011;Abril;4;2019
92;"Instrumentos musicales; sus partes y accesorios.";7883.0718;Mayo;5;2019
92;"Instrumentos musicales; sus partes y accesorios.";4126.6218;Junio;6;2019
92;"Instrumentos musicales; sus partes y accesorios.";7093.5802;Julio;7;2019
92;"Instrumentos musicales; sus partes y accesorios.";6922.161;Agosto;8;2019
92;"Instrumentos musicales; sus partes y accesorios.";11996.7122;Septiembre;9;2019
92;"Instrumentos musicales; sus partes y accesorios.";13626.2388;Octubre;10;2019
92;"Instrumentos musicales; sus partes y accesorios.";4436.8594;Noviembre;11;2019
92;"Instrumentos musicales; sus partes y accesorios.";8452.8695;Diciembre;12;2019
92;"Instrumentos musicales; sus partes y accesorios.";4736.004;Enero;1;2020
92;"Instrumentos musicales; sus partes y accesorios.";40987.7248;Febrero;2;2020
92;"Instrumentos musicales; sus partes y accesorios.";40691.9925;Marzo;3;2020
92;"Instrumentos musicales; sus partes y accesorios.";360;Abril;4;2020
92;"Instrumentos musicales; sus partes y accesorios.";411.99;Mayo;5;2020
92;"Instrumentos musicales; sus partes y accesorios.";1827.5;Junio;6;2020
92;"Instrumentos musicales; sus partes y accesorios.";978.78;Julio;7;2020
92;"Instrumentos musicales; sus partes y accesorios.";1998.4886;Agosto;8;2020
92;"Instrumentos musicales; sus partes y accesorios.";3144.62;Septiembre;9;2020
92;"Instrumentos musicales; sus partes y accesorios.";959.466;Octubre;10;2020
